"","ID","wc2.1_30s_bio_1","wc2.1_30s_bio_2","wc2.1_30s_bio_3","wc2.1_30s_bio_4","wc2.1_30s_bio_5","wc2.1_30s_bio_6","wc2.1_30s_bio_7","wc2.1_30s_bio_8","wc2.1_30s_bio_9","wc2.1_30s_bio_10","wc2.1_30s_bio_11","wc2.1_30s_bio_12","wc2.1_30s_bio_13","wc2.1_30s_bio_14","wc2.1_30s_bio_15","wc2.1_30s_bio_16","wc2.1_30s_bio_17","wc2.1_30s_bio_18","wc2.1_30s_bio_19","x","y"
"CARZO_644",645,18.8541660308838,10.2250003814697,63.9062538146973,203.273864746094,27.2999992370605,11.3000001907349,15.9999990463257,21.5,19.6333332061768,21.5,16.4500007629395,5,2,0,55.9737510681152,4,0,4,0,-70.73651056,-17.58191345
"CARZO_645",646,18.8541660308838,10.2250003814697,63.9062538146973,203.273864746094,27.2999992370605,11.3000001907349,15.9999990463257,21.5,19.6333332061768,21.5,16.4500007629395,5,2,0,55.9737510681152,4,0,4,0,-70.73657694,-17.58179535
"CARZO_646",647,18.8541660308838,10.2250003814697,63.9062538146973,203.273864746094,27.2999992370605,11.3000001907349,15.9999990463257,21.5,19.6333332061768,21.5,16.4500007629395,5,2,0,55.9737510681152,4,0,4,0,-70.73669152,-17.5817718
"CARZO_647",648,18.8541660308838,10.2250003814697,63.9062538146973,203.273864746094,27.2999992370605,11.3000001907349,15.9999990463257,21.5,19.6333332061768,21.5,16.4500007629395,5,2,0,55.9737510681152,4,0,4,0,-70.73665448,-17.58115162
"CARZO_648",649,18.8541660308838,10.2250003814697,63.9062538146973,203.273864746094,27.2999992370605,11.3000001907349,15.9999990463257,21.5,19.6333332061768,21.5,16.4500007629395,5,2,0,55.9737510681152,4,0,4,0,-70.73656303,-17.58094853
"CARZO_649",650,18.8541660308838,10.2250003814697,63.9062538146973,203.273864746094,27.2999992370605,11.3000001907349,15.9999990463257,21.5,19.6333332061768,21.5,16.4500007629395,5,2,0,55.9737510681152,4,0,4,0,-70.73633479,-17.58062247
"CARZO_650",651,18.8541660308838,10.2250003814697,63.9062538146973,203.273864746094,27.2999992370605,11.3000001907349,15.9999990463257,21.5,19.6333332061768,21.5,16.4500007629395,5,2,0,55.9737510681152,4,0,4,0,-70.73578577,-17.58078223
"CARZO_651",652,18.8541660308838,10.2250003814697,63.9062538146973,203.273864746094,27.2999992370605,11.3000001907349,15.9999990463257,21.5,19.6333332061768,21.5,16.4500007629395,5,2,0,55.9737510681152,4,0,4,0,-70.73519024,-17.58011109
"CARZO_652",653,18.8541660308838,10.2250003814697,63.9062538146973,203.273864746094,27.2999992370605,11.3000001907349,15.9999990463257,21.5,19.6333332061768,21.5,16.4500007629395,5,2,0,55.9737510681152,4,0,4,0,-70.73515286,-17.57958798
"CARZO_653",654,18.8541660308838,10.2250003814697,63.9062538146973,203.273864746094,27.2999992370605,11.3000001907349,15.9999990463257,21.5,19.6333332061768,21.5,16.4500007629395,5,2,0,55.9737510681152,4,0,4,0,-70.73550381,-17.57989283
"CARZO_654",655,18.8541660308838,10.2250003814697,63.9062538146973,203.273864746094,27.2999992370605,11.3000001907349,15.9999990463257,21.5,19.6333332061768,21.5,16.4500007629395,5,2,0,55.9737510681152,4,0,4,0,-70.73592693,-17.57961472
"CARZO_655",656,18.8541660308838,10.2250003814697,63.9062538146973,203.273864746094,27.2999992370605,11.3000001907349,15.9999990463257,21.5,19.6333332061768,21.5,16.4500007629395,5,2,0,55.9737510681152,4,0,4,0,-70.73503442,-17.57836087
"CARZO_656",657,18.8541660308838,10.2250003814697,63.9062538146973,203.273864746094,27.2999992370605,11.3000001907349,15.9999990463257,21.5,19.6333332061768,21.5,16.4500007629395,5,2,0,55.9737510681152,4,0,4,0,-70.73453,-17.57685724
"CARZO_657",658,18.8541660308838,10.2250003814697,63.9062538146973,203.273864746094,27.2999992370605,11.3000001907349,15.9999990463257,21.5,19.6333332061768,21.5,16.4500007629395,5,2,0,55.9737510681152,4,0,4,0,-70.73434811,-17.57656781
"CARZO_658",659,18.8541660308838,10.2250003814697,63.9062538146973,203.273864746094,27.2999992370605,11.3000001907349,15.9999990463257,21.5,19.6333332061768,21.5,16.4500007629395,5,2,0,55.9737510681152,4,0,4,0,-70.73456713,-17.57594017
"CARZO_659",660,18.8333339691162,10.1833343505859,64.0461196899414,202.398513793945,27.2000007629395,11.3000001907349,15.9000005722046,21.1833343505859,19.6000003814697,21.466667175293,16.4500007629395,7,3,0,62.9182052612305,6,0,5,0,-70.73271909,-17.57566198
"CARZO_660",661,18.8333339691162,10.1833343505859,64.0461196899414,202.398513793945,27.2000007629395,11.3000001907349,15.9000005722046,21.1833343505859,19.6000003814697,21.466667175293,16.4500007629395,7,3,0,62.9182052612305,6,0,5,0,-70.73275538,-17.57551429
"CARZO_661",662,18.8333339691162,10.1833343505859,64.0461196899414,202.398513793945,27.2000007629395,11.3000001907349,15.9000005722046,21.1833343505859,19.6000003814697,21.466667175293,16.4500007629395,7,3,0,62.9182052612305,6,0,5,0,-70.73264365,-17.5752278
"CARZO_662",663,18.8583335876465,10.3166666030884,64.8846969604492,198.778472900391,27.2000007629395,11.3000001907349,15.9000005722046,21.4500007629395,19.6166667938232,21.4500007629395,16.5,5,2,0,55.9737510681152,4,0,4,0,-70.73215817,-17.57454123
"CARZO_663",664,18.8583335876465,10.3166666030884,64.8846969604492,198.778472900391,27.2000007629395,11.3000001907349,15.9000005722046,21.4500007629395,19.6166667938232,21.4500007629395,16.5,5,2,0,55.9737510681152,4,0,4,0,-70.73218332,-17.57453897
"CARZO_664",665,18.8583335876465,10.3166666030884,64.8846969604492,198.778472900391,27.2000007629395,11.3000001907349,15.9000005722046,21.4500007629395,19.6166667938232,21.4500007629395,16.5,5,2,0,55.9737510681152,4,0,4,0,-70.73215197,-17.57451542
"CARZO_665",666,18.8583335876465,10.3166666030884,64.8846969604492,198.778472900391,27.2000007629395,11.3000001907349,15.9000005722046,21.4500007629395,19.6166667938232,21.4500007629395,16.5,5,2,0,55.9737510681152,4,0,4,0,-70.73201685,-17.57338998
"CARZO_666",667,18.8583335876465,10.3166666030884,64.8846969604492,198.778472900391,27.2000007629395,11.3000001907349,15.9000005722046,21.4500007629395,19.6166667938232,21.4500007629395,16.5,5,2,0,55.9737510681152,4,0,4,0,-70.73212615,-17.57400731
"CARZO_667",668,18.8166675567627,10.466667175293,65.4166641235352,196.206436157227,27.2000007629395,11.1999998092651,16,21.3666667938232,19.5666656494141,21.3666667938232,16.5,5,2,0,55.9737510681152,4,0,4,0,-70.73366281,-17.56986849
"CARZO_668",669,18.8166675567627,10.466667175293,65.4166641235352,196.206436157227,27.2000007629395,11.1999998092651,16,21.3666667938232,19.5666656494141,21.3666667938232,16.5,5,2,0,55.9737510681152,4,0,4,0,-70.73368619,-17.56987545
"CARZO_669",670,18.8166675567627,10.466667175293,65.4166641235352,196.206436157227,27.2000007629395,11.1999998092651,16,21.3666667938232,19.5666656494141,21.3666667938232,16.5,5,2,0,55.9737510681152,4,0,4,0,-70.73368988,-17.56986413
"CARZO_670",671,18.8166675567627,10.466667175293,65.4166641235352,196.206436157227,27.2000007629395,11.1999998092651,16,21.3666667938232,19.5666656494141,21.3666667938232,16.5,5,2,0,55.9737510681152,4,0,4,0,-70.73372182,-17.56984745
"CARZO_671",672,18.8166675567627,10.466667175293,65.4166641235352,196.206436157227,27.2000007629395,11.1999998092651,16,21.3666667938232,19.5666656494141,21.3666667938232,16.5,5,2,0,55.9737510681152,4,0,4,0,-70.73369055,-17.56982725
"CARZO_672",673,18.8166675567627,10.466667175293,65.4166641235352,196.206436157227,27.2000007629395,11.1999998092651,16,21.3666667938232,19.5666656494141,21.3666667938232,16.5,5,2,0,55.9737510681152,4,0,4,0,-70.73366029,-17.56974913
"CARZO_673",674,18.8166675567627,10.466667175293,65.4166641235352,196.206436157227,27.2000007629395,11.1999998092651,16,21.3666667938232,19.5666656494141,21.3666667938232,16.5,5,2,0,55.9737510681152,4,0,4,0,-70.73367731,-17.56972499
"CARZO_674",675,18.8583335876465,10.3166666030884,64.8846969604492,198.778472900391,27.2000007629395,11.3000001907349,15.9000005722046,21.4500007629395,19.6166667938232,21.4500007629395,16.5,5,2,0,55.9737510681152,4,0,4,0,-70.73136164,-17.56982465
"CARZO_675",676,18.8583335876465,10.3166666030884,64.8846969604492,198.778472900391,27.2000007629395,11.3000001907349,15.9000005722046,21.4500007629395,19.6166667938232,21.4500007629395,16.5,5,2,0,55.9737510681152,4,0,4,0,-70.73142065,-17.57008541
"CARZO_676",677,18.8583335876465,10.3166666030884,64.8846969604492,198.778472900391,27.2000007629395,11.3000001907349,15.9000005722046,21.4500007629395,19.6166667938232,21.4500007629395,16.5,5,2,0,55.9737510681152,4,0,4,0,-70.73109141,-17.56983421
"CARZO_677",678,18.8583335876465,10.3166666030884,64.8846969604492,198.778472900391,27.2000007629395,11.3000001907349,15.9000005722046,21.4500007629395,19.6166667938232,21.4500007629395,16.5,5,2,0,55.9737510681152,4,0,4,0,-70.7309371,-17.56969364
"CARZO_678",679,18.8583335876465,10.3166666030884,64.8846969604492,198.778472900391,27.2000007629395,11.3000001907349,15.9000005722046,21.4500007629395,19.6166667938232,21.4500007629395,16.5,5,2,0,55.9737510681152,4,0,4,0,-70.73070374,-17.56961854
"CARZO_679",680,18.8583335876465,10.3166666030884,64.8846969604492,198.778472900391,27.2000007629395,11.3000001907349,15.9000005722046,21.4500007629395,19.6166667938232,21.4500007629395,16.5,5,2,0,55.9737510681152,4,0,4,0,-70.73041113,-17.56971921
"CARZO_680",681,18.8583335876465,10.3166666030884,64.8846969604492,198.778472900391,27.2000007629395,11.3000001907349,15.9000005722046,21.4500007629395,19.6166667938232,21.4500007629395,16.5,5,2,0,55.9737510681152,4,0,4,0,-70.73069653,-17.56925301
"CARZO_681",682,18.8583335876465,10.3166666030884,64.8846969604492,198.778472900391,27.2000007629395,11.3000001907349,15.9000005722046,21.4500007629395,19.6166667938232,21.4500007629395,16.5,5,2,0,55.9737510681152,4,0,4,0,-70.73086526,-17.56920221
"CARZO_682",683,18.8583335876465,10.3166666030884,64.8846969604492,198.778472900391,27.2000007629395,11.3000001907349,15.9000005722046,21.4500007629395,19.6166667938232,21.4500007629395,16.5,5,2,0,55.9737510681152,4,0,4,0,-70.73075948,-17.56885822
"CARZO_683",684,18.8583335876465,10.3166666030884,64.8846969604492,198.778472900391,27.2000007629395,11.3000001907349,15.9000005722046,21.4500007629395,19.6166667938232,21.4500007629395,16.5,5,2,0,55.9737510681152,4,0,4,0,-70.73057684,-17.5688899
"CARZO_684",685,18.8583335876465,10.3166666030884,64.8846969604492,198.778472900391,27.2000007629395,11.3000001907349,15.9000005722046,21.4500007629395,19.6166667938232,21.4500007629395,16.5,5,2,0,55.9737510681152,4,0,4,0,-70.72993948,-17.56890792
"CARZO_685",686,18.8583335876465,10.3166666030884,64.8846969604492,198.778472900391,27.2000007629395,11.3000001907349,15.9000005722046,21.4500007629395,19.6166667938232,21.4500007629395,16.5,5,2,0,55.9737510681152,4,0,4,0,-70.72970697,-17.56933062
"CARZO_686",687,18.8583335876465,10.3166666030884,64.8846969604492,198.778472900391,27.2000007629395,11.3000001907349,15.9000005722046,21.4500007629395,19.6166667938232,21.4500007629395,16.5,5,2,0,55.9737510681152,4,0,4,0,-70.72980068,-17.56860752
"CARZO_687",688,18.8583335876465,10.3166666030884,64.8846969604492,198.778472900391,27.2000007629395,11.3000001907349,15.9000005722046,21.4500007629395,19.6166667938232,21.4500007629395,16.5,5,2,0,55.9737510681152,4,0,4,0,-70.73053904,-17.56811089
"CARZO_688",689,18.8583335876465,10.3166666030884,64.8846969604492,198.778472900391,27.2000007629395,11.3000001907349,15.9000005722046,21.4500007629395,19.6166667938232,21.4500007629395,16.5,5,2,0,55.9737510681152,4,0,4,0,-70.73047861,-17.56757646
"CARZO_689",690,18.8583335876465,10.3166666030884,64.8846969604492,198.778472900391,27.2000007629395,11.3000001907349,15.9000005722046,21.4500007629395,19.6166667938232,21.4500007629395,16.5,5,2,0,55.9737510681152,4,0,4,0,-70.73078203,-17.56745643
"CARZO_690",691,18.8583335876465,10.3166666030884,64.8846969604492,198.778472900391,27.2000007629395,11.3000001907349,15.9000005722046,21.4500007629395,19.6166667938232,21.4500007629395,16.5,5,2,0,55.9737510681152,4,0,4,0,-70.73094816,-17.56695
"CARZO_691",692,18.8583335876465,10.3166666030884,64.8846969604492,198.778472900391,27.2000007629395,11.3000001907349,15.9000005722046,21.4500007629395,19.6166667938232,21.4500007629395,16.5,5,2,0,55.9737510681152,4,0,4,0,-70.73096006,-17.56695477
"CARZO_692",693,18.8708324432373,10.5083332061768,65.2691497802734,196.219482421875,27.2999992370605,11.1999998092651,16.0999984741211,21.4333324432373,19.6000003814697,21.4333324432373,16.5499992370605,5,2,0,55.9737510681152,4,0,4,0,-70.73169013,-17.56635605
"CARZO_693",694,18.8708324432373,10.5083332061768,65.2691497802734,196.219482421875,27.2999992370605,11.1999998092651,16.0999984741211,21.4333324432373,19.6000003814697,21.4333324432373,16.5499992370605,5,2,0,55.9737510681152,4,0,4,0,-70.73167873,-17.56635714
"CARZO_694",695,18.8708324432373,10.5083332061768,65.2691497802734,196.219482421875,27.2999992370605,11.1999998092651,16.0999984741211,21.4333324432373,19.6000003814697,21.4333324432373,16.5499992370605,5,2,0,55.9737510681152,4,0,4,0,-70.73148284,-17.56600686
"CARZO_695",696,18.8708324432373,10.5083332061768,65.2691497802734,196.219482421875,27.2999992370605,11.1999998092651,16.0999984741211,21.4333324432373,19.6000003814697,21.4333324432373,16.5499992370605,5,2,0,55.9737510681152,4,0,4,0,-70.73124454,-17.56608171
"CARZO_696",697,18.8708324432373,10.5083332061768,65.2691497802734,196.219482421875,27.2999992370605,11.1999998092651,16.0999984741211,21.4333324432373,19.6000003814697,21.4333324432373,16.5499992370605,5,2,0,55.9737510681152,4,0,4,0,-70.73124203,-17.56607635
"CARZO_697",698,18.8708324432373,10.5083332061768,65.2691497802734,196.219482421875,27.2999992370605,11.1999998092651,16.0999984741211,21.4333324432373,19.6000003814697,21.4333324432373,16.5499992370605,5,2,0,55.9737510681152,4,0,4,0,-70.73128168,-17.56591751
"CARZO_698",699,18.8708324432373,10.5083332061768,65.2691497802734,196.219482421875,27.2999992370605,11.1999998092651,16.0999984741211,21.4333324432373,19.6000003814697,21.4333324432373,16.5499992370605,5,2,0,55.9737510681152,4,0,4,0,-70.73118579,-17.56620719
"CARZO_699",700,18.8708324432373,10.5083332061768,65.2691497802734,196.219482421875,27.2999992370605,11.1999998092651,16.0999984741211,21.4333324432373,19.6000003814697,21.4333324432373,16.5499992370605,5,2,0,55.9737510681152,4,0,4,0,-70.73038179,-17.56608783
"CARZO_700",701,18.8583335876465,10.3166666030884,64.8846969604492,198.778472900391,27.2000007629395,11.3000001907349,15.9000005722046,21.4500007629395,19.6166667938232,21.4500007629395,16.5,5,2,0,55.9737510681152,4,0,4,0,-70.72925191,-17.56674631
"CARZO_701",702,18.8583335876465,10.3166666030884,64.8846969604492,198.778472900391,27.2000007629395,11.3000001907349,15.9000005722046,21.4500007629395,19.6166667938232,21.4500007629395,16.5,5,2,0,55.9737510681152,4,0,4,0,-70.72911931,-17.56752139
"CARZO_702",703,18.8583335876465,10.3166666030884,64.8846969604492,198.778472900391,27.2000007629395,11.3000001907349,15.9000005722046,21.4500007629395,19.6166667938232,21.4500007629395,16.5,5,2,0,55.9737510681152,4,0,4,0,-70.72922434,-17.56781962
"CARZO_703",704,18.8583335876465,10.3166666030884,64.8846969604492,198.778472900391,27.2000007629395,11.3000001907349,15.9000005722046,21.4500007629395,19.6166667938232,21.4500007629395,16.5,5,2,0,55.9737510681152,4,0,4,0,-70.72921562,-17.56786496
"CARZO_704",705,18.8583335876465,10.3166666030884,64.8846969604492,198.778472900391,27.2000007629395,11.3000001907349,15.9000005722046,21.4500007629395,19.6166667938232,21.4500007629395,16.5,5,2,0,55.9737510681152,4,0,4,0,-70.72878395,-17.56737672
"CARZO_705",706,18.466667175293,11.033332824707,74.0492172241211,136.853149414062,26,11.1000003814697,14.8999996185303,20.2666664123535,18.8833332061768,20.2666664123535,16.8333339691162,8,5,0,96.8597869873047,8,0,8,0,-70.68302178,-17.45259225
"CARZO_706",707,18.466667175293,11.033332824707,74.0492172241211,136.853149414062,26,11.1000003814697,14.8999996185303,20.2666664123535,18.8833332061768,20.2666664123535,16.8333339691162,8,5,0,96.8597869873047,8,0,8,0,-70.68244938,-17.45243845
"CARZO_707",708,18.466667175293,11.033332824707,74.0492172241211,136.853149414062,26,11.1000003814697,14.8999996185303,20.2666664123535,18.8833332061768,20.2666664123535,16.8333339691162,8,5,0,96.8597869873047,8,0,8,0,-70.68157883,-17.4518466
"CARZO_708",709,18.466667175293,11.033332824707,74.0492172241211,136.853149414062,26,11.1000003814697,14.8999996185303,20.2666664123535,18.8833332061768,20.2666664123535,16.8333339691162,8,5,0,96.8597869873047,8,0,8,0,-70.68091432,-17.45137076
"CARZO_709",710,21.7291660308838,11.408332824707,85.7769393920898,58.1713256835938,28.1000003814697,14.8000001907349,13.3000001907349,22.0166664123535,20.9500007629395,22.283332824707,20.9166660308838,2002,299,45,51.405330657959,852,188,551,203,-73.86338088,-12.39851167
"CARZO_710",711,18.466667175293,11.033332824707,74.0492172241211,136.853149414062,26,11.1000003814697,14.8999996185303,20.2666664123535,18.8833332061768,20.2666664123535,16.8333339691162,8,5,0,96.8597869873047,8,0,8,0,-70.68075607,-17.45153463
"CARZO_711",712,18.466667175293,11.033332824707,74.0492172241211,136.853149414062,26,11.1000003814697,14.8999996185303,20.2666664123535,18.8833332061768,20.2666664123535,16.8333339691162,8,5,0,96.8597869873047,8,0,8,0,-70.6800861,-17.45068302
"CARZO_712",713,18.466667175293,11.033332824707,74.0492172241211,136.853149414062,26,11.1000003814697,14.8999996185303,20.2666664123535,18.8833332061768,20.2666664123535,16.8333339691162,8,5,0,96.8597869873047,8,0,8,0,-70.68243932,-17.4504511
"CARZO_713",714,18.5458335876465,10.9750003814697,73.65771484375,138.637161254883,26.1000003814697,11.1999998092651,14.9000005722046,20.3833332061768,18.9833335876465,20.3833332061768,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.68338094,-17.45097287
"CARZO_714",715,18.5458335876465,10.9750003814697,73.65771484375,138.637161254883,26.1000003814697,11.1999998092651,14.9000005722046,20.3833332061768,18.9833335876465,20.3833332061768,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.68346434,-17.45123606
"CARZO_715",716,18.5458335876465,10.9750003814697,73.65771484375,138.637161254883,26.1000003814697,11.1999998092651,14.9000005722046,20.3833332061768,18.9833335876465,20.3833332061768,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.68346082,-17.451239
"CARZO_716",717,18.5458335876465,10.9750003814697,73.65771484375,138.637161254883,26.1000003814697,11.1999998092651,14.9000005722046,20.3833332061768,18.9833335876465,20.3833332061768,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.68405602,-17.45135525
"CARZO_717",718,18.5458335876465,10.9750003814697,73.65771484375,138.637161254883,26.1000003814697,11.1999998092651,14.9000005722046,20.3833332061768,18.9833335876465,20.3833332061768,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.68403867,-17.45157494
"CARZO_718",719,18.5458335876465,10.9750003814697,73.65771484375,138.637161254883,26.1000003814697,11.1999998092651,14.9000005722046,20.3833332061768,18.9833335876465,20.3833332061768,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.68437194,-17.45172037
"CARZO_719",720,18.5458335876465,10.9750003814697,73.65771484375,138.637161254883,26.1000003814697,11.1999998092651,14.9000005722046,20.3833332061768,18.9833335876465,20.3833332061768,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.68404068,-17.45196302
